fajl;algoritmus;tipus;sulyozas;ladak_szama;futasi_ido_sec;osszesitett_nev;also_korlat;realtiv_elteres
3d_class4_500_01.csv;l2_norm_of_slacks;lada;reciprocal_average;164;1,2794;l2_norm_of_slacks_lada_reciprocal_average;157;0,0446
3d_class4_500_03.csv;l2_norm_of_slacks;lada;reciprocal_average;165;1,2767;l2_norm_of_slacks_lada_reciprocal_average;158;0,0443
3d_class4_500_04.csv;dot_product1;lada;average;163;1,2766;dot_product1_lada_average;156;0,0449
3d_class3_500_04.csv;l2_norm_of_slacks;lada;average;273;1,269;l2_norm_of_slacks_lada_average;254;0,0748
3d_class3_500_03.csv;l2_norm_of_slacks;lada;reciprocal_average;273;1,2678;l2_norm_of_slacks_lada_reciprocal_average;254;0,0748
3d_class3_500_04.csv;l2_norm_of_slacks;lada;exponential;272;1,2674;l2_norm_of_slacks_lada_exponential;254;0,0709
3d_class3_500_01.csv;l2_norm_of_slacks;lada;average;272;1,2641;l2_norm_of_slacks_lada_average;254;0,0709
3d_class1_500_02.csv;l2_norm_of_slacks;lada;exponential;323;1,2589;l2_norm_of_slacks_lada_exponential;263;0,2281
3d_class1_500_02.csv;l2_norm_of_slacks;lada;average;324;1,2581;l2_norm_of_slacks_lada_average;263;0,2319
3d_class3_500_03.csv;dot_product1;lada;average;272;1,256;dot_product1_lada_average;254;0,0709
3d_class1_500_02.csv;dot_product1;lada;exponential;323;1,2553;dot_product1_lada_exponential;263;0,2281
3d_class4_500_02.csv;l2_norm_of_slacks;lada;average;164;1,2533;l2_norm_of_slacks_lada_average;157;0,0446
3d_class3_500_02.csv;dot_product1;lada;reciprocal_average;269;1,2508;dot_product1_lada_reciprocal_average;253;0,0632
3d_class4_500_01.csv;l2_norm_of_slacks;lada;exponential;164;1,2503;l2_norm_of_slacks_lada_exponential;157;0,0446
3d_class3_500_04.csv;dot_product1;lada;reciprocal_average;272;1,2483;dot_product1_lada_reciprocal_average;254;0,0709
3d_class4_500_02.csv;l2_norm_of_slacks;lada;exponential;164;1,244;l2_norm_of_slacks_lada_exponential;157;0,0446
3d_class1_500_03.csv;dot_product1;lada;reciprocal_average;315;1,2405;dot_product1_lada_reciprocal_average;258;0,2209
3d_class4_500_01.csv;dot_product1;lada;reciprocal_average;163;1,2372;dot_product1_lada_reciprocal_average;157;0,0382
3d_class4_500_04.csv;l2_norm_of_slacks;lada;reciprocal_average;163;1,2362;l2_norm_of_slacks_lada_reciprocal_average;156;0,0449
3d_class3_500_04.csv;dot_product1;lada;average;273;1,2331;dot_product1_lada_average;254;0,0748
3d_class1_500_03.csv;dot_product1;lada;average;314;1,2323;dot_product1_lada_average;258;0,2171
3d_class3_500_01.csv;dot_product1;lada;reciprocal_average;271;1,2309;dot_product1_lada_reciprocal_average;254;0,0669
3d_class3_500_03.csv;l2_norm_of_slacks;lada;exponential;273;1,2299;l2_norm_of_slacks_lada_exponential;254;0,0748
3d_class4_500_04.csv;dot_product1;lada;reciprocal_average;164;1,225;dot_product1_lada_reciprocal_average;156;0,0513
3d_class1_500_02.csv;l2_norm_of_slacks;lada;reciprocal_average;324;1,2237;l2_norm_of_slacks_lada_reciprocal_average;263;0,2319
3d_class3_500_03.csv;l2_norm_of_slacks;lada;average;273;1,2236;l2_norm_of_slacks_lada_average;254;0,0748
3d_class4_500_04.csv;l2_norm_of_slacks;lada;exponential;163;1,2229;l2_norm_of_slacks_lada_exponential;156;0,0449
3d_class4_500_02.csv;dot_product1;lada;average;165;1,2203;dot_product1_lada_average;157;0,0510
3d_class1_500_02.csv;dot_product1;lada;reciprocal_average;322;1,2194;dot_product1_lada_reciprocal_average;263;0,2243
3d_class4_500_04.csv;l2_norm_of_slacks;lada;average;163;1,2154;l2_norm_of_slacks_lada_average;156;0,0449
3d_class1_500_03.csv;l2_norm_of_slacks;lada;reciprocal_average;315;1,2134;l2_norm_of_slacks_lada_reciprocal_average;258;0,2209
3d_class4_500_03.csv;l2_norm_of_slacks;lada;average;165;1,2107;l2_norm_of_slacks_lada_average;158;0,0443
3d_class3_500_02.csv;l2_norm_of_slacks;lada;reciprocal_average;270;1,2054;l2_norm_of_slacks_lada_reciprocal_average;253;0,0672
3d_class3_500_01.csv;l2_norm_of_slacks;lada;exponential;271;1,2036;l2_norm_of_slacks_lada_exponential;254;0,0669
3d_class4_500_03.csv;dot_product1;lada;reciprocal_average;164;1,203;dot_product1_lada_reciprocal_average;158;0,0380
3d_class4_500_03.csv;dot_product1;lada;exponential;164;1,2026;dot_product1_lada_exponential;158;0,0380
3d_class4_500_02.csv;dot_product1;lada;reciprocal_average;165;1,2015;dot_product1_lada_reciprocal_average;157;0,0510
3d_class3_500_04.csv;dot_product1;lada;exponential;273;1,2014;dot_product1_lada_exponential;254;0,0748
3d_class4_500_01.csv;dot_product1;lada;average;164;1,199;dot_product1_lada_average;157;0,0446
3d_class3_500_04.csv;l2_norm_of_slacks;lada;reciprocal_average;273;1,1947;l2_norm_of_slacks_lada_reciprocal_average;254;0,0748
3d_class4_500_03.csv;l2_norm_of_slacks;lada;exponential;165;1,1929;l2_norm_of_slacks_lada_exponential;158;0,0443
3d_class3_500_02.csv;l2_norm_of_slacks;lada;average;270;1,1921;l2_norm_of_slacks_lada_average;253;0,0672
3d_class3_500_03.csv;dot_product1;lada;reciprocal_average;273;1,1914;dot_product1_lada_reciprocal_average;254;0,0748
3d_class3_500_01.csv;l2_norm_of_slacks;lada;reciprocal_average;271;1,1901;l2_norm_of_slacks_lada_reciprocal_average;254;0,0669
3d_class1_500_01.csv;dot_product1;lada;reciprocal_average;315;1,1894;dot_product1_lada_reciprocal_average;273;0,1538
3d_class1_500_03.csv;l2_norm_of_slacks;lada;average;314;1,1891;l2_norm_of_slacks_lada_average;258;0,2171
3d_class4_500_03.csv;dot_product1;lada;average;164;1,1875;dot_product1_lada_average;158;0,0380
3d_class1_500_03.csv;l2_norm_of_slacks;lada;exponential;314;1,1868;l2_norm_of_slacks_lada_exponential;258;0,2171
3d_class1_500_03.csv;dot_product1;lada;exponential;314;1,1841;dot_product1_lada_exponential;258;0,2171
3d_class4_500_02.csv;l2_norm_of_slacks;lada;reciprocal_average;164;1,1813;l2_norm_of_slacks_lada_reciprocal_average;157;0,0446
3d_class4_500_01.csv;l2_norm_of_slacks;lada;average;164;1,1766;l2_norm_of_slacks_lada_average;157;0,0446
3d_class4_500_04.csv;dot_product1;lada;exponential;163;1,1758;dot_product1_lada_exponential;156;0,0449
3d_class3_500_01.csv;dot_product1;lada;exponential;271;1,1749;dot_product1_lada_exponential;254;0,0669
3d_class4_500_01.csv;dot_product1;lada;exponential;163;1,1678;dot_product1_lada_exponential;157;0,0382
3d_class1_500_02.csv;dot_product1;lada;average;322;1,1628;dot_product1_lada_average;263;0,2243
3d_class3_500_01.csv;dot_product1;lada;average;271;1,158;dot_product1_lada_average;254;0,0669
3d_class4_500_02.csv;dot_product1;lada;exponential;164;1,1543;dot_product1_lada_exponential;157;0,0446
3d_class1_500_01.csv;l2_norm_of_slacks;lada;reciprocal_average;316;1,1519;l2_norm_of_slacks_lada_reciprocal_average;273;0,1575
3d_class1_500_01.csv;l2_norm_of_slacks;lada;exponential;316;1,1443;l2_norm_of_slacks_lada_exponential;273;0,1575
3d_class3_500_02.csv;dot_product1;lada;exponential;270;1,1436;dot_product1_lada_exponential;253;0,0672
3d_class1_500_01.csv;dot_product1;lada;exponential;315;1,1335;dot_product1_lada_exponential;273;0,1538
3d_class1_500_04.csv;l2_norm_of_slacks;lada;reciprocal_average;294;1,1272;l2_norm_of_slacks_lada_reciprocal_average;248;0,1855
3d_class1_500_01.csv;dot_product1;lada;average;315;1,1253;dot_product1_lada_average;273;0,1538
3d_class3_500_02.csv;l2_norm_of_slacks;lada;exponential;270;1,1206;l2_norm_of_slacks_lada_exponential;253;0,0672
3d_class1_500_04.csv;l2_norm_of_slacks;lada;exponential;294;1,1185;l2_norm_of_slacks_lada_exponential;248;0,1855
3d_class1_500_04.csv;l2_norm_of_slacks;lada;average;294;1,1084;l2_norm_of_slacks_lada_average;248;0,1855
3d_class1_500_04.csv;dot_product1;lada;reciprocal_average;291;1,1064;dot_product1_lada_reciprocal_average;248;0,1734
3d_class1_500_04.csv;dot_product1;lada;average;292;1,0924;dot_product1_lada_average;248;0,1774
3d_class1_500_04.csv;dot_product1;lada;exponential;292;1,075;dot_product1_lada_exponential;248;0,1774
3d_class5_500_04.csv;dot_product1;lada;exponential;206;1,0677;dot_product1_lada_exponential;168;0,2262
3d_class3_500_02.csv;dot_product1;lada;average;270;1,067;dot_product1_lada_average;253;0,0672
3d_class5_500_03.csv;dot_product1;lada;exponential;202;1,0568;dot_product1_lada_exponential;168;0,2024
3d_class5_500_03.csv;dot_product1;lada;reciprocal_average;202;1,0545;dot_product1_lada_reciprocal_average;168;0,2024
3d_class5_500_03.csv;dot_product1;lada;average;202;1,0526;dot_product1_lada_average;168;0,2024
3d_class5_500_04.csv;dot_product1;lada;reciprocal_average;206;1,0435;dot_product1_lada_reciprocal_average;168;0,2262
3d_class5_500_03.csv;l2_norm_of_slacks;lada;exponential;199;1,031;l2_norm_of_slacks_lada_exponential;168;0,1845
3d_class5_500_02.csv;dot_product1;lada;reciprocal_average;206;1,0167;dot_product1_lada_reciprocal_average;170;0,2118
3d_class5_500_01.csv;l2_norm_of_slacks;lada;exponential;198;1,015;l2_norm_of_slacks_lada_exponential;169;0,1716
3d_class5_500_02.csv;dot_product1;lada;average;203;1,0104;dot_product1_lada_average;170;0,1941
3d_class5_500_01.csv;dot_product1;lada;average;203;1,0065;dot_product1_lada_average;169;0,2012
3d_class5_500_01.csv;l2_norm_of_slacks;lada;average;201;1,0055;l2_norm_of_slacks_lada_average;169;0,1893
3d_class5_500_04.csv;l2_norm_of_slacks;lada;average;203;1,0007;l2_norm_of_slacks_lada_average;168;0,2083
3d_class5_500_01.csv;dot_product1;lada;exponential;203;0,9919;dot_product1_lada_exponential;169;0,2012
3d_class5_500_03.csv;l2_norm_of_slacks;lada;reciprocal_average;200;0,989;l2_norm_of_slacks_lada_reciprocal_average;168;0,1905
3d_class5_500_02.csv;dot_product1;lada;exponential;206;0,9889;dot_product1_lada_exponential;170;0,2118
3d_class5_500_04.csv;dot_product1;lada;average;206;0,9799;dot_product1_lada_average;168;0,2262
3d_class5_500_01.csv;dot_product1;lada;reciprocal_average;203;0,9789;dot_product1_lada_reciprocal_average;169;0,2012
3d_class5_500_01.csv;l2_norm_of_slacks;lada;reciprocal_average;198;0,9737;l2_norm_of_slacks_lada_reciprocal_average;169;0,1716
3d_class5_500_04.csv;l2_norm_of_slacks;lada;reciprocal_average;202;0,968;l2_norm_of_slacks_lada_reciprocal_average;168;0,2024
3d_class5_500_04.csv;l2_norm_of_slacks;lada;exponential;200;0,9495;l2_norm_of_slacks_lada_exponential;168;0,1905
3d_class5_500_03.csv;l2_norm_of_slacks;lada;average;197;0,9494;l2_norm_of_slacks_lada_average;168;0,1726
3d_class5_500_02.csv;l2_norm_of_slacks;lada;reciprocal_average;207;0,944;l2_norm_of_slacks_lada_reciprocal_average;170;0,2176
3d_class5_500_02.csv;l2_norm_of_slacks;lada;average;204;0,9363;l2_norm_of_slacks_lada_average;170;0,2000
3d_class5_500_02.csv;l2_norm_of_slacks;lada;exponential;204;0,9086;l2_norm_of_slacks_lada_exponential;170;0,2000
3d_class1_1000_02.csv;FFD_avg;lada;nincs;598;0,3593;FFD_avg_lada;513;0,1657
3d_class3_1000_01.csv;FFD_prod;elem;nincs;536;0,3589;FFD_prod_elem;508;0,0551
3d_class3_1000_03.csv;FFD_prod;elem;nincs;531;0,3585;FFD_prod_elem;503;0,0557
3d_class1_1000_04.csv;FFD_sum;lada;nincs;581;0,3568;FFD_sum_lada;510;0,1392
3d_class1_1000_03.csv;FFD_avg;lada;nincs;597;0,3561;FFD_avg_lada;513;0,1637
3d_class3_1000_01.csv;FFD_avg;lada;nincs;536;0,356;FFD_avg_lada;508;0,0551
3d_class1_1000_04.csv;FFD_prod;lada;nincs;583;0,3556;FFD_prod_lada;510;0,1431
3d_class3_1000_03.csv;FFD_avg;elem;nincs;531;0,3549;FFD_avg_elem;503;0,0557
3d_class1_1000_03.csv;FFD_sum;lada;nincs;597;0,3548;FFD_sum_lada;513;0,1637
3d_class3_1000_03.csv;FFD_sum;lada;nincs;531;0,3548;FFD_sum_lada;503;0,0557
3d_class1_1000_04.csv;FFD_avg;lada;nincs;581;0,3529;FFD_avg_lada;510;0,1392
3d_class1_1000_03.csv;FFD_avg;elem;nincs;597;0,3509;FFD_avg_elem;513;0,1637
3d_class1_1000_03.csv;FFD_prod;lada;nincs;596;0,347;FFD_prod_lada;513;0,1618
3d_class1_1000_02.csv;FFD_prod;elem;nincs;595;0,3447;FFD_prod_elem;513;0,1598
3d_class1_1000_02.csv;FFD_prod;lada;nincs;595;0,343;FFD_prod_lada;513;0,1598
3d_class3_1000_04.csv;FFD_sum;elem;nincs;531;0,3379;FFD_sum_elem;505;0,0515
3d_class1_1000_01.csv;FFD_avg;lada;nincs;629;0,3368;FFD_avg_lada;518;0,2143
3d_class3_1000_03.csv;FFD_sum;elem;nincs;531;0,3347;FFD_sum_elem;503;0,0557
3d_class1_1000_03.csv;FFD_sum;elem;nincs;597;0,3344;FFD_sum_elem;513;0,1637
3d_class1_1000_04.csv;FFD_prod;elem;nincs;583;0,3337;FFD_prod_elem;510;0,1431
3d_class1_1000_02.csv;FFD_sum;lada;nincs;598;0,3336;FFD_sum_lada;513;0,1657
3d_class1_1000_01.csv;FFD_prod;elem;nincs;627;0,3333;FFD_prod_elem;518;0,2104
3d_class1_1000_04.csv;FFD_sum;elem;nincs;581;0,3329;FFD_sum_elem;510;0,1392
3d_class1_1000_02.csv;FFD_avg;elem;nincs;598;0,3323;FFD_avg_elem;513;0,1657
3d_class1_1000_01.csv;FFD_prod;lada;nincs;627;0,3308;FFD_prod_lada;518;0,2104
3d_class1_1000_01.csv;FFD_sum;lada;nincs;629;0,3302;FFD_sum_lada;518;0,2143
3d_class1_1000_01.csv;FFD_avg;elem;nincs;629;0,3301;FFD_avg_elem;518;0,2143
3d_class3_1000_04.csv;FFD_avg;lada;nincs;531;0,3296;FFD_avg_lada;505;0,0515
3d_class3_1000_01.csv;FFD_avg;elem;nincs;536;0,3272;FFD_avg_elem;508;0,0551
3d_class1_1000_02.csv;FFD_sum;elem;nincs;598;0,3271;FFD_sum_elem;513;0,1657
3d_class3_1000_04.csv;FFD_prod;elem;nincs;533;0,3268;FFD_prod_elem;505;0,0554
3d_class1_1000_04.csv;FFD_avg;elem;nincs;581;0,3241;FFD_avg_elem;510;0,1392
3d_class1_1000_03.csv;FFD_prod;elem;nincs;596;0,3225;FFD_prod_elem;513;0,1618
3d_class3_1000_02.csv;FFD_prod;elem;nincs;533;0,3222;FFD_prod_elem;503;0,0596
3d_class3_1000_04.csv;FFD_prod;lada;nincs;533;0,3197;FFD_prod_lada;505;0,0554
3d_class1_1000_01.csv;FFD_sum;elem;nincs;629;0,3186;FFD_sum_elem;518;0,2143
3d_class3_1000_02.csv;FFD_sum;lada;nincs;533;0,3185;FFD_sum_lada;503;0,0596
3d_class3_1000_02.csv;FFD_avg;elem;nincs;533;0,3184;FFD_avg_elem;503;0,0596
3d_class3_1000_02.csv;FFD_prod;lada;nincs;533;0,3182;FFD_prod_lada;503;0,0596
3d_class3_1000_01.csv;FFD_sum;elem;nincs;536;0,3167;FFD_sum_elem;508;0,0551
3d_class3_1000_04.csv;FFD_sum;lada;nincs;531;0,3163;FFD_sum_lada;505;0,0515
3d_class3_1000_02.csv;FFD_sum;elem;nincs;533;0,3157;FFD_sum_elem;503;0,0596
3d_class3_1000_03.csv;FFD_prod;lada;nincs;531;0,3146;FFD_prod_lada;503;0,0557
3d_class3_1000_01.csv;FFD_sum;lada;nincs;536;0,3144;FFD_sum_lada;508;0,0551
3d_class3_1000_03.csv;FFD_avg;lada;nincs;531;0,3136;FFD_avg_lada;503;0,0557
3d_class3_1000_02.csv;FFD_avg;lada;nincs;533;0,3134;FFD_avg_lada;503;0,0596
3d_class3_1000_04.csv;FFD_avg;elem;nincs;531;0,3134;FFD_avg_elem;505;0,0515
3d_class3_1000_01.csv;FFD_prod;lada;nincs;536;0,3088;FFD_prod_lada;508;0,0551
3d_class5_1000_01.csv;FFD_sum;lada;nincs;412;0,2673;FFD_sum_lada;336;0,2262
3d_class5_1000_04.csv;FFD_avg;elem;nincs;408;0,2634;FFD_avg_elem;342;0,1930
3d_class5_1000_03.csv;FFD_sum;elem;nincs;406;0,2594;FFD_sum_elem;338;0,2012
3d_class5_1000_01.csv;FFD_avg;elem;nincs;412;0,256;FFD_avg_elem;336;0,2262
3d_class5_1000_02.csv;FFD_sum;elem;nincs;418;0,2543;FFD_sum_elem;335;0,2478
3d_class5_1000_03.csv;FFD_prod;lada;nincs;401;0,2505;FFD_prod_lada;338;0,1864
3d_class5_1000_03.csv;FFD_avg;lada;nincs;406;0,2497;FFD_avg_lada;338;0,2012
3d_class5_1000_02.csv;FFD_sum;lada;nincs;418;0,2479;FFD_sum_lada;335;0,2478
3d_class5_1000_04.csv;FFD_prod;elem;nincs;409;0,2457;FFD_prod_elem;342;0,1959
3d_class4_1000_03.csv;FFD_prod;lada;nincs;332;0,2452;FFD_prod_lada;315;0,0540
3d_class5_1000_01.csv;FFD_avg;lada;nincs;412;0,2403;FFD_avg_lada;336;0,2262
3d_class5_1000_01.csv;FFD_sum;elem;nincs;412;0,2376;FFD_sum_elem;336;0,2262
3d_class5_1000_04.csv;FFD_sum;lada;nincs;408;0,2375;FFD_sum_lada;342;0,1930
3d_class5_1000_03.csv;FFD_prod;elem;nincs;401;0,2369;FFD_prod_elem;338;0,1864
3d_class5_1000_04.csv;FFD_avg;lada;nincs;408;0,2366;FFD_avg_lada;342;0,1930
3d_class5_1000_03.csv;FFD_sum;lada;nincs;406;0,2362;FFD_sum_lada;338;0,2012
3d_class4_1000_03.csv;FFD_sum;lada;nincs;332;0,2354;FFD_sum_lada;315;0,0540
3d_class4_1000_02.csv;FFD_prod;lada;nincs;331;0,2348;FFD_prod_lada;313;0,0575
3d_class5_1000_03.csv;FFD_avg;elem;nincs;406;0,2345;FFD_avg_elem;338;0,2012
3d_class5_1000_02.csv;FFD_avg;elem;nincs;418;0,2343;FFD_avg_elem;335;0,2478
3d_class4_1000_02.csv;FFD_sum;lada;nincs;330;0,234;FFD_sum_lada;313;0,0543
3d_class5_1000_02.csv;FFD_avg;lada;nincs;418;0,2334;FFD_avg_lada;335;0,2478
3d_class5_1000_01.csv;FFD_prod;elem;nincs;408;0,2318;FFD_prod_elem;336;0,2143
3d_class5_1000_01.csv;FFD_prod;lada;nincs;408;0,2313;FFD_prod_lada;336;0,2143
3d_class5_1000_04.csv;FFD_prod;lada;nincs;409;0,228;FFD_prod_lada;342;0,1959
3d_class4_1000_04.csv;FFD_sum;elem;nincs;329;0,2278;FFD_sum_elem;313;0,0511
3d_class5_1000_04.csv;FFD_sum;elem;nincs;408;0,2277;FFD_sum_elem;342;0,1930
3d_class4_1000_03.csv;FFD_avg;elem;nincs;332;0,227;FFD_avg_elem;315;0,0540
3d_class5_1000_02.csv;FFD_prod;lada;nincs;410;0,2259;FFD_prod_lada;335;0,2239
3d_class4_1000_03.csv;FFD_sum;elem;nincs;332;0,2255;FFD_sum_elem;315;0,0540
3d_class5_1000_02.csv;FFD_prod;elem;nincs;410;0,2243;FFD_prod_elem;335;0,2239
3d_class4_1000_04.csv;FFD_avg;lada;nincs;329;0,2236;FFD_avg_lada;313;0,0511
3d_class4_1000_02.csv;FFD_prod;elem;nincs;331;0,2225;FFD_prod_elem;313;0,0575
3d_class4_1000_04.csv;FFD_avg;elem;nincs;329;0,2225;FFD_avg_elem;313;0,0511
3d_class4_1000_02.csv;FFD_avg;lada;nincs;330;0,2222;FFD_avg_lada;313;0,0543
3d_class4_1000_04.csv;FFD_prod;lada;nincs;332;0,2221;FFD_prod_lada;313;0,0607
3d_class4_1000_04.csv;FFD_prod;elem;nincs;332;0,2214;FFD_prod_elem;313;0,0607
3d_class4_1000_01.csv;FFD_prod;elem;nincs;330;0,221;FFD_prod_elem;310;0,0645
3d_class4_1000_02.csv;FFD_avg;elem;nincs;330;0,2204;FFD_avg_elem;313;0,0543
3d_class4_1000_03.csv;FFD_avg;lada;nincs;332;0,2196;FFD_avg_lada;315;0,0540
3d_class4_1000_01.csv;FFD_sum;lada;nincs;330;0,2192;FFD_sum_lada;310;0,0645
3d_class4_1000_03.csv;FFD_prod;elem;nincs;332;0,2191;FFD_prod_elem;315;0,0540
3d_class4_1000_01.csv;FFD_prod;lada;nincs;330;0,2186;FFD_prod_lada;310;0,0645
3d_class4_1000_01.csv;FFD_avg;elem;nincs;330;0,2184;FFD_avg_elem;310;0,0645
3d_class4_1000_01.csv;FFD_avg;lada;nincs;330;0,2182;FFD_avg_lada;310;0,0645
3d_class4_1000_02.csv;FFD_sum;elem;nincs;330;0,2169;FFD_sum_elem;313;0,0543
3d_class4_1000_04.csv;FFD_sum;lada;nincs;329;0,2162;FFD_sum_lada;313;0,0511
3d_class4_1000_01.csv;FFD_sum;elem;nincs;330;0,2138;FFD_sum_elem;310;0,0645
3d_class6_1000_04.csv;FFD_prod;lada;nincs;334;0,2031;FFD_prod_lada;301;0,1096
3d_class6_1000_04.csv;FFD_avg;lada;nincs;334;0,202;FFD_avg_lada;301;0,1096
3d_class6_1000_04.csv;FFD_sum;lada;nincs;334;0,1995;FFD_sum_lada;301;0,1096
3d_class6_1000_02.csv;FFD_prod;elem;nincs;334;0,199;FFD_prod_elem;300;0,1133
3d_class6_1000_03.csv;FFD_prod;lada;nincs;334;0,1969;FFD_prod_lada;301;0,1096
3d_class2_1000_03.csv;FFD_prod;elem;nincs;280;0,1925;FFD_prod_elem;256;0,0938
3d_class6_1000_04.csv;FFD_avg;elem;nincs;334;0,1925;FFD_avg_elem;301;0,1096
3d_class2_1000_03.csv;FFD_sum;lada;nincs;283;0,1914;FFD_sum_lada;256;0,1055
3d_class6_1000_03.csv;FFD_sum;lada;nincs;334;0,1904;FFD_sum_lada;301;0,1096
3d_class6_1000_02.csv;FFD_sum;elem;nincs;334;0,1902;FFD_sum_elem;300;0,1133
3d_class6_1000_02.csv;FFD_avg;lada;nincs;334;0,1901;FFD_avg_lada;300;0,1133
3d_class2_1000_03.csv;FFD_avg;elem;nincs;283;0,1897;FFD_avg_elem;256;0,1055
3d_class6_1000_03.csv;FFD_prod;elem;nincs;334;0,1874;FFD_prod_elem;301;0,1096
3d_class6_1000_02.csv;FFD_avg;elem;nincs;334;0,1873;FFD_avg_elem;300;0,1133
3d_class2_1000_02.csv;FFD_prod;lada;nincs;283;0,1868;FFD_prod_lada;251;0,1275
3d_class2_1000_03.csv;FFD_sum;elem;nincs;283;0,1847;FFD_sum_elem;256;0,1055
3d_class6_1000_03.csv;FFD_avg;elem;nincs;334;0,1826;FFD_avg_elem;301;0,1096
3d_class6_1000_02.csv;FFD_sum;lada;nincs;334;0,1799;FFD_sum_lada;300;0,1133
3d_class6_1000_01.csv;FFD_prod;lada;nincs;334;0,1789;FFD_prod_lada;301;0,1096
3d_class2_1000_02.csv;FFD_sum;lada;nincs;280;0,1781;FFD_sum_lada;251;0,1155
3d_class6_1000_02.csv;FFD_prod;lada;nincs;334;0,1774;FFD_prod_lada;300;0,1133
3d_class6_1000_01.csv;FFD_avg;elem;nincs;334;0,177;FFD_avg_elem;301;0,1096
3d_class6_1000_01.csv;FFD_avg;lada;nincs;334;0,1768;FFD_avg_lada;301;0,1096
3d_class6_1000_03.csv;FFD_avg;lada;nincs;334;0,1764;FFD_avg_lada;301;0,1096
3d_class2_1000_02.csv;FFD_avg;lada;nincs;280;0,1757;FFD_avg_lada;251;0,1155
3d_class6_1000_01.csv;FFD_sum;lada;nincs;334;0,1753;FFD_sum_lada;301;0,1096
3d_class6_1000_04.csv;FFD_prod;elem;nincs;334;0,1749;FFD_prod_elem;301;0,1096
3d_class6_1000_03.csv;FFD_sum;elem;nincs;334;0,1736;FFD_sum_elem;301;0,1096
3d_class2_1000_03.csv;FFD_prod;lada;nincs;280;0,1732;FFD_prod_lada;256;0,0938
3d_class6_1000_01.csv;FFD_prod;elem;nincs;334;0,1722;FFD_prod_elem;301;0,1096
3d_class2_1000_01.csv;FFD_prod;lada;nincs;282;0,1704;FFD_prod_lada;253;0,1146
3d_class6_1000_04.csv;FFD_sum;elem;nincs;334;0,17;FFD_sum_elem;301;0,1096
3d_class2_1000_04.csv;FFD_avg;lada;nincs;283;0,1687;FFD_avg_lada;252;0,1230
3d_class2_1000_01.csv;FFD_avg;lada;nincs;282;0,1681;FFD_avg_lada;253;0,1146
3d_class2_1000_04.csv;FFD_avg;elem;nincs;283;0,1677;FFD_avg_elem;252;0,1230
3d_class2_1000_04.csv;FFD_prod;lada;nincs;282;0,1676;FFD_prod_lada;252;0,1190
3d_class2_1000_02.csv;FFD_prod;elem;nincs;283;0,1666;FFD_prod_elem;251;0,1275
3d_class6_1000_01.csv;FFD_sum;elem;nincs;334;0,1662;FFD_sum_elem;301;0,1096
3d_class2_1000_02.csv;FFD_sum;elem;nincs;280;0,1659;FFD_sum_elem;251;0,1155
3d_class2_1000_04.csv;FFD_sum;lada;nincs;283;0,1658;FFD_sum_lada;252;0,1230
3d_class2_1000_01.csv;FFD_sum;lada;nincs;282;0,1652;FFD_sum_lada;253;0,1146
3d_class2_1000_01.csv;FFD_avg;elem;nincs;282;0,1647;FFD_avg_elem;253;0,1146
3d_class2_1000_02.csv;FFD_avg;elem;nincs;280;0,1645;FFD_avg_elem;251;0,1155
3d_class2_1000_03.csv;FFD_avg;lada;nincs;283;0,1608;FFD_avg_lada;256;0,1055
3d_class2_1000_04.csv;FFD_prod;elem;nincs;282;0,1586;FFD_prod_elem;252;0,1190
3d_class2_1000_01.csv;FFD_prod;elem;nincs;282;0,1583;FFD_prod_elem;253;0,1146
3d_class2_1000_04.csv;FFD_sum;elem;nincs;283;0,1574;FFD_sum_elem;252;0,1230
3d_class2_1000_01.csv;FFD_sum;elem;nincs;282;0,1564;FFD_sum_elem;253;0,1146
3d_class6_100_04.csv;dot_product2;lada;reciprocal_average;34;0,1131;dot_product2_lada_reciprocal_average;31;0,0968
3d_class6_100_04.csv;dot_product2;lada;exponential;34;0,1083;dot_product2_lada_exponential;31;0,0968
3d_class6_100_02.csv;dot_product2;lada;average;34;0,1037;dot_product2_lada_average;30;0,1333
3d_class6_100_01.csv;dot_product2;lada;average;34;0,1023;dot_product2_lada_average;31;0,0968
3d_class6_100_02.csv;dot_product2;lada;reciprocal_average;34;0,102;dot_product2_lada_reciprocal_average;30;0,1333
3d_class6_100_01.csv;dot_product2;lada;reciprocal_average;34;0,1018;dot_product2_lada_reciprocal_average;31;0,0968
3d_class6_100_01.csv;dot_product2;lada;exponential;34;0,101;dot_product2_lada_exponential;31;0,0968
3d_class6_100_02.csv;dot_product2;lada;exponential;34;0,1007;dot_product2_lada_exponential;30;0,1333
3d_class6_100_04.csv;dot_product2;lada;average;34;0,0994;dot_product2_lada_average;31;0,0968
3d_class6_100_03.csv;dot_product2;lada;exponential;34;0,0979;dot_product2_lada_exponential;30;0,1333
3d_class1_500_02.csv;FFD_prod;lada;nincs;323;0,0973;FFD_prod_lada;263;0,2281
3d_class2_100_03.csv;dot_product2;lada;exponential;29;0,0971;dot_product2_lada_exponential;26;0,1154
3d_class6_100_03.csv;dot_product2;lada;reciprocal_average;34;0,0969;dot_product2_lada_reciprocal_average;30;0,1333
3d_class1_500_01.csv;FFD_sum;lada;nincs;315;0,0967;FFD_sum_lada;273;0,1538
